"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"248","I just signed into law paid sick leave to guarantee pay for those under mandatory or precautionary quarantine.

In… https://t.co/rbLhewPk9m",FALSE,8803,NA,2020-03-18 22:57:53,TRUE,NA,"1240412135458582528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",1551,FALSE,FALSE,NA,NA
"249","We are seeing the enemy on the horizon and they are approaching very quickly.

What we do between now and then matt… https://t.co/tPHhu21NpA",FALSE,2715,NA,2020-03-18 21:51:00,TRUE,NA,"1240395302856785922",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","NYGovCuomo",872,FALSE,FALSE,NA,NA
"250","We just had a very productive meeting with the Army Corps of Engineers.

NY needs expanded hospital capacity. We ap… https://t.co/eEMQ0IE0Ph",FALSE,3376,NA,2020-03-18 20:54:08,TRUE,NA,"1240380994512982018",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",576,FALSE,FALSE,NA,NA
"251","#BREAKING: NY, PA, CT, and NJ will temporarily close all indoor portions of retail shopping malls, amusement parks… https://t.co/lICyeljAdS",FALSE,10556,NA,2020-03-18 18:52:46,TRUE,NA,"1240350449041125376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",3114,FALSE,FALSE,NA,NA
"252","Work from home — Stop the spread!

I will issue an Executive Order directing non-essential businesses to implement… https://t.co/KzivQfSPAK",FALSE,9731,NA,2020-03-18 18:36:20,TRUE,NA,"1240346313692233732",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",2260,FALSE,FALSE,NA,NA
"253","There’s never been a more important time for New Yorkers to receive accurate, real time information &amp; the role of t… https://t.co/T2kv6FUe1F",FALSE,4442,NA,2020-03-18 16:46:18,TRUE,NA,"1240318625266970624",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",970,FALSE,FALSE,NA,NA
"254","UPDATE: The federal government is sending a hospital ship to New York, the USNS Comfort.

The Comfort, which has ab… https://t.co/S3BvqnmRkr",FALSE,13409,NA,2020-03-18 15:56:23,TRUE,NA,"1240306061975998464",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",3468,FALSE,FALSE,NA,NA
"255","NEW: Pennsylvania is joining our regional agreement that closed restaurants and bars except for takeout and deliver… https://t.co/lrblUKvoX0",FALSE,3813,NA,2020-03-18 15:44:52,TRUE,NA,"1240303161371394049",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",852,FALSE,FALSE,NA,NA
"256","Closed captioning available by watching the livestream at https://t.co/O3oXmEdnXp",FALSE,117,"NYGovCuomo",2020-03-18 15:28:16,FALSE,"1240298397409480704","1240298985862160385","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",37,FALSE,FALSE,NA,NA
"257","Providing an update on the #Coronavirus pandemic. WATCH LIVE: https://t.co/eq4DDnvc9V",FALSE,709,NA,2020-03-18 15:25:56,FALSE,NA,"1240298397409480704",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","NYGovCuomo",313,FALSE,FALSE,NA,NA
"258","Stay informed. 

Sign up for email updates from New York State with critical information on the #Coronavirus pandem… https://t.co/grJr7osUzb",FALSE,561,NA,2020-03-18 15:11:36,TRUE,NA,"1240294793122648066",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",251,FALSE,FALSE,NA,NA
"259","The decisions we EACH make now will impact us ALL tomorrow.

Stay Home. Stop the Spread. Save Lives.

Pass it on. https://t.co/y8xSf7bXk2",FALSE,2865,NA,2020-03-18 12:15:54,FALSE,NA,"1240250574710411264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",1336,FALSE,FALSE,NA,NA
"260","⚠️Stay Home⚠️ 
⚠️Save Lives⚠️

Even if you have no symptoms, you can still spread #Coronavirus.

Do you part and he… https://t.co/HNTGR9pua8",FALSE,4771,NA,2020-03-17 20:28:04,TRUE,NA,"1240012046185508864",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",1476,FALSE,FALSE,NA,NA
"261","Identifying a reserve staff is a key part of our mitigation strategy.

NYS has reached out to all nursing schools,… https://t.co/CyQR6ItkBQ",FALSE,1396,"NYGovCuomo",2020-03-17 19:59:49,TRUE,"1239999843508068352","1240004935955218437","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",502,FALSE,FALSE,NA,NA
"262","NYS is preparing for potential staffing shortages during the #Coronavirus pandemic.

We are seeking recently retire… https://t.co/8qNxEzGp9Z",FALSE,5922,NA,2020-03-17 19:39:35,TRUE,NA,"1239999843508068352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",5341,FALSE,FALSE,NA,NA
"263","FDR once said, ""The news is going to get worse &amp; worse before it gets better &amp; better, and the American people dese… https://t.co/FEcYcBqdaK",FALSE,5008,NA,2020-03-17 18:05:03,TRUE,NA,"1239976053017210880",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","NYGovCuomo",1129,FALSE,FALSE,NA,NA
"264","NEW: Effective immediately, @NewYorkStateAG &amp; I are suspending state debt collection.

NYers with student debt, med… https://t.co/GmEjmpey8Z",FALSE,29611,NA,2020-03-17 17:44:09,TRUE,NA,"1239970795348094983",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",8031,FALSE,FALSE,NA,NA
"265","UPDATE: New York State will open Drive-Thru #Coronavirus Testing Facilities in Nassau County, Suffolk County, State… https://t.co/94ynW7rsCf",FALSE,19832,NA,2020-03-17 15:33:06,TRUE,NA,"1239937816110473216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",4663,FALSE,FALSE,NA,NA
"266","This is an extraordinary time in our history and we need to see government &amp; people perform at their best.

We're n… https://t.co/HJuWJHNbxj",FALSE,9860,NA,2020-03-17 15:05:07,TRUE,NA,"1239930773030961154",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",1785,FALSE,FALSE,NA,NA
"267","In Albany with an update on #Coronavirus. WATCH LIVE: https://t.co/ifz17mk2w2",FALSE,591,NA,2020-03-17 14:31:01,FALSE,NA,"1239922189148794880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",169,FALSE,FALSE,NA,NA
"268","https://t.co/S9isR5MbTx",FALSE,1132,NA,2020-03-17 14:18:20,FALSE,NA,"1239918997815971841",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","NYGovCuomo",413,FALSE,FALSE,NA,NA
"269","Stay Home. Stop the Spread. Save Lives. https://t.co/eehr9QInmx",FALSE,2741,NA,2020-03-17 12:46:06,FALSE,NA,"1239895788421070854",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","NYGovCuomo",1007,FALSE,FALSE,NA,NA
"270","Stay Home. Stop the Spread. Save Lives.

Pass it on. https://t.co/iXwOqZL1yU",FALSE,6894,NA,2020-03-16 21:33:54,FALSE,NA,"1239666226743427079",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","NYGovCuomo",3125,FALSE,FALSE,NA,NA
"271","Happy to do your job, too.

Just give me control of the Army Corps of Engineers and I’ll take it from there.… https://t.co/LUXyhVxWG7",FALSE,104995,NA,2020-03-16 18:57:02,TRUE,NA,"1239626747903082502",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",23837,FALSE,FALSE,NA,NA
"272","The deleted tweet: https://t.co/z26KydtDYO",FALSE,12669,"NYGovCuomo",2020-03-16 18:45:23,FALSE,"1239610734033670145","1239623814297915393","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",3386,FALSE,FALSE,NA,NA
"273","I have to do more?  

No — YOU have to do something!  You’re supposed to be the President. https://t.co/tYeDt1lcOZ",FALSE,70945,NA,2020-03-16 17:53:24,FALSE,NA,"1239610734033670145",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",19031,FALSE,FALSE,NA,NA
"274","REMINDER: If you’re feeling sick, use #Telehealth services *before* going to the doctor’s office, Urgent Care, or t… https://t.co/PlcjdJQeyq",FALSE,3695,NA,2020-03-16 16:11:40,TRUE,NA,"1239585133335851009",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",1210,FALSE,FALSE,NA,NA
"275","Three more Drive-Thru Mobile Testing Centers are coming soon to Staten Island, Long Island, and Rockland County.

T… https://t.co/QxH2b3cgji",FALSE,5688,NA,2020-03-16 16:06:48,TRUE,NA,"1239583907550560256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",1329,FALSE,FALSE,NA,NA
"276","President Trump: Deploy the Army Corps of Engineers to build temporary medical facilities, so that when hospitals a… https://t.co/nki4561pfm",FALSE,11643,NA,2020-03-16 15:28:04,TRUE,NA,"1239574157614108672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",3697,FALSE,FALSE,NA,NA
"277","Our first responders are showing tremendous courage just by doing their job every single day.

We need to make sure… https://t.co/GhmMYBmVo1",FALSE,2919,NA,2020-03-16 15:14:11,TRUE,NA,"1239570666208313345",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",504,FALSE,FALSE,NA,NA
"278","Updating New Yorkers with the latest on the State's #Coronavirus response. WATCH: https://t.co/Ho4oV9GrV9",FALSE,1261,NA,2020-03-16 14:57:33,FALSE,NA,"1239566478011027456",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","NYGovCuomo",512,FALSE,FALSE,NA,NA
"279","Our primary goal is to slow the spread of #Coronavirus so that the wave doesn’t crash our healthcare system. Social… https://t.co/1TKcwu4EzK",FALSE,4508,"NYGovCuomo",2020-03-16 14:34:29,TRUE,"1239560672029167616","1239560673102880776","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",934,FALSE,FALSE,NA,NA
"280","The #Coronavirus doesn't care about state borders, so this agreement with @GovNedLamont &amp; @GovMurphy will help prot… https://t.co/Pm5ZmBSxCT",FALSE,4922,"NYGovCuomo",2020-03-16 14:34:28,TRUE,"1239558725528178689","1239560672029167616","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",992,FALSE,FALSE,NA,NA
"281","#BREAKING: NY, CT and NJ are taking joint regional action to reduce the spread of #COVID19:

Effective 8PM TONIGHT:… https://t.co/ZgJXDivdYq",FALSE,34252,NA,2020-03-16 14:26:44,TRUE,NA,"1239558725528178689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",13732,FALSE,FALSE,NA,NA
"282","KEEP YOUR DISTANCE. Social distancing will help New York #FlattenTheCurve.

STAY HOME, and cancel non-essential app… https://t.co/8J2zReFZPy",FALSE,2635,NA,2020-03-16 12:31:47,TRUE,NA,"1239529795135975424",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",1232,FALSE,FALSE,NA,NA
"283","NYS will start contracting with private labs in New York to increase our #Coronavirus testing capacity. I have spok… https://t.co/VWFRYXIz3h",FALSE,1524,NA,2020-03-11 18:06:32,TRUE,NA,"1237802097795649536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",354,FALSE,FALSE,NA,NA
"284","Giving New Yorkers an update on #Coronavirus. Watch live: https://t.co/JuLCeU2Po9",FALSE,378,NA,2020-03-11 17:50:42,FALSE,NA,"1237798115224088576",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","NYGovCuomo",196,FALSE,FALSE,NA,NA
"285","The Ronald McDonald House in NYC ran out of hand sanitizer &amp; couldn't get more. I'm glad NYS could help by deliveri… https://t.co/IkacChdKwX",FALSE,1073,NA,2020-03-11 15:12:21,TRUE,NA,"1237758267029434369",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",148,FALSE,FALSE,NA,NA
"286","Coronavirus is NO excuse for racism.

This assault is disgusting &amp; I am directing the State Police Hate Crimes Task… https://t.co/rLqKVVaDSp",FALSE,1693,NA,2020-03-11 13:10:29,TRUE,NA,"1237727596730880004",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",457,FALSE,FALSE,NA,NA
"287","These new emergency measures come at the recommendation of Health Commissioner Dr. Zucker.

The State will work wit… https://t.co/hmKMpzXI0j",FALSE,399,"NYGovCuomo",2020-03-10 18:30:55,TRUE,"1237445848969117698","1237445849841643520","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",70,FALSE,FALSE,NA,NA
"288","Large gathering places &amp; schools in this area will be closed for 2 wks, starting Thursday until March 25.

NY is pa… https://t.co/Ysywfo7IkH",FALSE,467,"NYGovCuomo",2020-03-10 18:30:55,TRUE,"1237445846993702912","1237445848969117698","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",147,FALSE,FALSE,NA,NA
"289","We are implementing new emergency measures in New Rochelle, which has the biggest cluster of #Coronavirus cases in… https://t.co/BSijNqevJV",FALSE,956,NA,2020-03-10 18:30:55,TRUE,NA,"1237445846993702912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",537,FALSE,FALSE,NA,NA
"290","UPDATE: There are an additional 31 confirmed cases of #Coronavirus in NYS, bringing total to 173.

Westchester: 108… https://t.co/T2wgcOUuLA",FALSE,1638,NA,2020-03-10 16:42:45,TRUE,NA,"1237418628452102145",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",954,FALSE,FALSE,NA,NA
"291","In Albany giving another update on #Coronavirus. WATCH: https://t.co/IDybwlF7JR",FALSE,260,NA,2020-03-10 16:12:40,FALSE,NA,"1237411054453284870",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","NYGovCuomo",147,FALSE,FALSE,NA,NA
"292","The need for #PaidSickLeave isn't new — but it's clearer than ever.

There were 8,459 cases of the flu in NYS last… https://t.co/vMavKKyCHZ",FALSE,853,NA,2020-03-10 13:26:30,TRUE,NA,"1237369237544542210",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",254,FALSE,FALSE,NA,NA
"293","There are simple steps all New Yorkers can take to help prevent the spread of #Coronavirus and other viruses:

-Was… https://t.co/NzJiDGTSyF",FALSE,762,NA,2020-03-10 00:07:56,TRUE,NA,"1237168272056991744",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","NYGovCuomo",364,FALSE,FALSE,NA,NA
"294","El aumento injusto de precios es ILEGAL. 

NY tiene cero tolerancia para el aumento injusto de precios relacionado… https://t.co/bs2NtADcMw",FALSE,107,"NYGovCuomo",2020-03-09 20:15:59,TRUE,"1236749015217209346","1237109901903695875","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",46,FALSE,FALSE,NA,NA
"295","Currently, 8 of the 142 positive cases are hospitalized — or about 6%.

There are steps that all New Yorkers can ta… https://t.co/NViCaO8T8p",FALSE,445,"NYGovCuomo",2020-03-09 15:35:57,TRUE,"1237035701369176065","1237039426959794177","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",174,FALSE,FALSE,NA,NA
"296","UPDATE: There are additional confirmed cases of #Coronavirus in NYS, bringing total to 142.

Westchester: 98
NYC: 1… https://t.co/EJ4Zj7oHlf",FALSE,1889,NA,2020-03-09 15:21:08,TRUE,NA,"1237035701369176065",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",936,FALSE,FALSE,NA,NA
"297","For all NY schools we are setting a new policy that if a student tests positive for #Coronavirus in a school, that… https://t.co/vD2hm5E6f2",FALSE,1405,NA,2020-03-09 15:19:51,TRUE,NA,"1237035378244190210",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",602,FALSE,FALSE,NA,NA
"298","We’re hearing from local governments that acquiring hand sanitizer has been a real problem. 

NYS will immediately… https://t.co/sIFdnQxEnw",FALSE,3770,NA,2020-03-09 15:17:56,TRUE,NA,"1237034894771064832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",986,FALSE,FALSE,NA,NA
"299","In Albany providing the latest update on #Coronavirus. WATCH: https://t.co/2LmWDIj6XJ",FALSE,232,NA,2020-03-09 15:07:35,FALSE,NA,"1237032290393313284",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","NYGovCuomo",108,FALSE,FALSE,NA,NA
"300","While this approval is a good first step, the FDA must increase the #Coronavirus testing capacity for the State &amp; p… https://t.co/eat4Lkqexs",FALSE,1032,"NYGovCuomo",2020-03-08 23:43:14,TRUE,"1236799667767304192","1236799669902217216","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",240,FALSE,FALSE,NA,NA
"301","After days of advocating the federal gov't to expand #Coronavirus testing capacity, we just received word that Nort… https://t.co/m8SsafyckL",FALSE,1915,NA,2020-03-08 23:43:14,TRUE,NA,"1236799667767304192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",508,FALSE,FALSE,NA,NA
"302","Reminder: Price gouging is ILLEGAL.

New York has zero tolerance for price gouging connected to #Coronavirus and NY… https://t.co/0f4N0TQuQu",FALSE,3027,NA,2020-03-08 20:21:57,TRUE,NA,"1236749015217209346",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",1143,FALSE,FALSE,NA,NA
"303","Remember: Stay informed and don't let fear and anxiety overtake the facts.

We're constantly assessing the… https://t.co/B8FU9jJcyC",FALSE,547,NA,2020-03-08 15:52:56,TRUE,NA,"1236681313039646721",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",148,FALSE,FALSE,NA,NA
"304","There are steps all New Yorkers can take to prevent the spread of #Coronavirus:

-Wash hands frequently
-Avoid hand… https://t.co/ds1IokoOij",FALSE,946,"NYGovCuomo",2020-03-08 15:38:58,TRUE,"1236674675339669505","1236677798527410183","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",305,FALSE,FALSE,NA,NA
"305","I'm here at the Northwell Health laboratory on Long Island—one of the most sophisticated labs in the country.

They… https://t.co/SGjGaK7fst",FALSE,1009,"NYGovCuomo",2020-03-08 15:34:26,TRUE,"1236671437932359680","1236676657647423488","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",439,FALSE,FALSE,NA,NA
"306","Testing is crucial to our #Coronavirus containment strategy.

The goal is to find the positives, isolate them &amp; con… https://t.co/lFU0JQ0HN4",FALSE,660,NA,2020-03-08 15:28:53,TRUE,NA,"1236675261116092417",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",199,FALSE,FALSE,NA,NA
"307","UPDATE: There are 16 additional confirmed cases of #Coronavirus in NYS, bringing total to 105.

Westchester: 82
NYC… https://t.co/oP8e7ivvIm",FALSE,3672,NA,2020-03-08 15:26:33,TRUE,NA,"1236674675339669505",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",2043,FALSE,FALSE,NA,NA
"308","At Northwell Health on Long Island with an update on #Coronavirus. WATCH: https://t.co/zr1XSJXucj",FALSE,380,NA,2020-03-08 15:13:41,FALSE,NA,"1236671437932359680",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","NYGovCuomo",173,FALSE,FALSE,NA,NA
"309","New York will continue to fight for women and take action to achieve full gender equality. An equal world is an ena… https://t.co/trKVcd8fUt",FALSE,106,"NYGovCuomo",2020-03-08 13:09:11,TRUE,"1236640104061513730","1236640105546293250","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",11,FALSE,FALSE,NA,NA
"310","Last year, New York extended the statute of limitations for 2nd &amp; 3rd degree rape. Now we're working to close the r… https://t.co/RNTu5ciyhn",FALSE,84,"NYGovCuomo",2020-03-08 13:09:11,TRUE,"1236640103063306240","1236640104061513730","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",15,FALSE,FALSE,NA,NA
"311","Last year, we tackled pay equity. This year, we're tackling economic inequities at every level and pushing to elimi… https://t.co/NnbWVlaeyt",FALSE,11,"NYGovCuomo",2020-03-08 13:09:10,TRUE,"1236640101477859329","1236640103063306240","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",1,FALSE,FALSE,NA,NA
"312","On #InternationalWomensDay, we celebrate the New York women &amp; women around the world who shaped history and led the… https://t.co/MkUpzTxwD8",FALSE,228,NA,2020-03-08 13:09:10,TRUE,NA,"1236640101477859329",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",52,FALSE,FALSE,NA,NA
"313","Update: There are 13 additional cases of #Coronavirus in NYS since earlier today, bringing total to 89.

Westcheste… https://t.co/utetpeydMI",FALSE,1959,NA,2020-03-07 23:22:19,TRUE,NA,"1236432019057508352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NYGovCuomo",862,FALSE,FALSE,NA,NA
"314","Price gouging will NOT be tolerated in New York.

I’m directing @NYSConsumer to investigate reports of unfair price… https://t.co/AnBF8UVWNr",FALSE,1270,NA,2020-03-07 20:25:42,TRUE,NA,"1236387571040751620",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",527,FALSE,FALSE,NA,NA
"315","An emergency declaration allows the state to perform expedited procurement, leasing of lab space, hiring, and more.… https://t.co/lA1bDPR1J7",FALSE,874,NA,2020-03-07 19:53:19,TRUE,NA,"1236379422258757632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",296,FALSE,FALSE,NA,NA
"316","With this order, the state will be able to help local health departments that are stressed by getting them all the… https://t.co/hSWQ6CQlLM",FALSE,584,"NYGovCuomo",2020-03-07 19:15:09,TRUE,"1236352452410191872","1236369817856335872","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",215,FALSE,FALSE,NA,NA
"317","I am declaring a State of Emergency for New York amid an outbreak of #Coronavirus. 

We will continue to provide up… https://t.co/g8pSHenYiv",FALSE,5310,NA,2020-03-07 18:06:09,TRUE,NA,"1236352452410191872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",2984,FALSE,FALSE,NA,NA
"318","UPDATE: We have learned of new confirmed cases of #Coronavirus in NYS bringing the total number of cases to 76.

-… https://t.co/cR8EAZ9pzQ",FALSE,4195,NA,2020-03-07 17:40:38,TRUE,NA,"1236346029198409728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",2816,FALSE,FALSE,NA,NA
"319","Providing the latest information on #Coronavirus. WATCH: https://t.co/X69qRFAjYJ",FALSE,382,NA,2020-03-07 17:03:53,FALSE,NA,"1236336781248704513",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","NYGovCuomo",230,FALSE,FALSE,NA,NA
"320","@MarciMcCall24 It will be constructed in Battery Park City.",FALSE,14,"MarciMcCall24",2020-03-07 14:39:58,FALSE,"1236298687921426432","1236300564390125568","609048160","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",1,FALSE,FALSE,NA,NA
"321","Proud to unveil the winning design of the official NYS Hurricane Maria Memorial, honoring the victims of Hurricane… https://t.co/qs7fGCVODN",FALSE,257,NA,2020-03-07 14:31:47,TRUE,NA,"1236298506115186688",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",61,FALSE,FALSE,NA,NA
"322","Congrats! https://t.co/eCPkGZYuPF",FALSE,34,NA,2020-02-28 20:23:26,FALSE,NA,"1233487898848235521",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",5,FALSE,FALSE,NA,NA
"323","#NoHateInOurState https://t.co/gBpAgYRhwR",FALSE,72,"NYGovCuomo",2020-02-28 19:37:04,FALSE,"1233119513455026178","1233476227412975624","232268199","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",15,FALSE,FALSE,NA,NA
"324","Starting this Sunday, single-use plastic bags will no longer be allowed in New York. Make sure you're ready to… https://t.co/P0gOlIGd6B",FALSE,318,NA,2020-02-28 18:07:23,TRUE,NA,"1233453657842208768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",102,FALSE,FALSE,NA,NA
"325","A Blizzard Warning remains in effect in parts of Upstate New York including Oswego, Jefferson, and Lewis Counties.… https://t.co/dqvgS2IY7E",FALSE,33,NA,2020-02-28 15:38:56,TRUE,NA,"1233416299285504007",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",10,FALSE,FALSE,NA,NA
"326","Happening soon: Appearing on @JayOliverLINews this morning at 7:45am.

Listen here: https://t.co/7ikUb0DdMy",FALSE,13,NA,2020-02-28 12:26:44,FALSE,NA,"1233367933067366400",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",1,FALSE,FALSE,NA,NA
"327","Surrogates do what they do out of love. They are heroes to the families they help and become part of their families… https://t.co/ZJZLOZMw4h",FALSE,133,NA,2020-02-28 00:00:41,TRUE,NA,"1233180183781367811",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","NYGovCuomo",31,FALSE,FALSE,NA,NA
"328","New Yorkers stand up for one another. That's who we are.

I'm so inspired by the hundreds of messages we have recei… https://t.co/TG9fR6FD46",FALSE,376,NA,2020-02-27 19:59:36,TRUE,NA,"1233119513455026178",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NYGovCuomo",89,FALSE,FALSE,NA,NA
